Site Name,Category,Composition Index,Audience Reach,Audience Unique Users,Country Unique Users,Country Page Views,GCN Text,GCN Images,GCN Videos,GCN Gadgets,GCN Impressions/Day
live.com,/Entertainment/Celebrities /Internet/Web Services/Email & Messaging,100,43.6,6800000,6800000,780000000,Yes,450x50 468x60,,,100K - 500K
facebook.com,/Online Communities/Social Networks /Games/Video Games/Online Games,100,43.4,6800000,6800000,2700000000,Yes,120x600 160x600 200x200 250x250 300x250 336x280 450x50 468x60 728x90,,120x600 160x600 200x200 250x250 300x250 336x280 468x60 728x90,100M+
yahoo.com,/Internet/Web Portals /Internet/Web Services/Search Engines,100,39.7,6200000,6200000,600000000,No,,,, --
ninemsn.com.au,/Entertainment /Entertainment/Celebrities /Internet/Web Portals,100,32.8,5100000,5100000,280000000,No,,,, --
wikipedia.org,/Reference/Dictionaries & Encyclopedias /Health/Health Conditions/Injury,100,29.8,4700000,4700000,130000000,No,,,, --
ebay.com.au,/Telecommunications/Mobile & Wireless/Mobile Phones,100,29.7,4700000,4700000,1100000000,No,,,, --
microsoft.com,/Computers & Electronics/Software/Operating Systems,100,24.5,3800000,3800000,89000000,No,,,, --
msn.com,/Internet/Web Portals /News & Current Events,110,24.1,3800000,3400000,81000000,No,,,, --
news.com.au,/News & Current Events /Local/Regional Content/Oceania/Australia,100,19.9,3100000,3100000,250000000,Yes,200x200 250x250 468x60 728x90,,,10M - 20M
myspace.com,/Online Communities/Social Networks /Internet/Online Goodies/MySpace Codes & Graphics /Entertainment,100,18.4,2900000,2900000,1300000000,Yes,120x600 250x250 300x250 468x60 728x90,,120x600 250x250 300x250 468x60 728x90,100M+
commbank.com.au,/Finance & Insurance/Banking & Personal Finance /Local/Regional Content/Oceania/Australia,100,15.2,2400000,2400000,120000000,No,,,, --
bom.gov.au,/Local/Weather /Local/Regional Content/Oceania/Australia,100,15.1,2400000,2400000,190000000,No,,,, --
ebay.com,/Shopping/Auctions,100,13.9,2200000,2200000,67000000,No,,,, --
abc.net.au,/News & Current Events/News Networks /Local/Regional Content/Oceania/Australia,100,13.7,2100000,2100000,73000000,No,,,, --
mozilla.com,/Computers & Electronics/Software/Internet Software/Internet Clients & Browsers,100,13.7,2100000,2100000,7500000,No,,,, --
realestate.com.au,/Real Estate /Local/Regional Content/Oceania/Australia /Local/Classifieds,100,13.6,2100000,2100000,450000000,Yes,160x600 468x60,,160x600 468x60,10K - 100K
smh.com.au,/News & Current Events/Newspapers /Local/Regional Content/Oceania/Australia,100,12.5,2000000,2000000,140000000,Yes,300x250 728x90,,300x250 728x90,2M - 5M
ask.com,/Entertainment/Comics & Animation/Cartoons /Internet /Internet/Web Services/Search Engines,100,12.4,1900000,1900000,16000000,No,,,,undefined
nsw.gov.au,/Local/Regional Content/Oceania/Australia /Local/Traffic & Public Transit,100,11.5,1800000,1800000,79000000,No,,,, --
bigpond.com,/Local/Regional Content/Oceania/Australia /Travel,100,11.4,1800000,1800000,140000000,No,,,, --
about.com,/Reference/How-To & Expert Content /Internet/Web Portals,100,11.4,1800000,1800000,18000000,Yes,300x250 728x90,,300x250 728x90,20M - 50M
imdb.com,/Entertainment/Movies /Entertainment,100,10.4,1600000,1600000,66000000,No,,,, --
westpac.com.au,/Finance & Insurance/Banking & Personal Finance /Local/Regional Content/Oceania/New Zealand,100,9.5,1500000,1500000,120000000,No,,,, --
amazon.com,/Shopping,100,9.4,1500000,1500000,26000000,No,,,, --
hotmail.com,/Internet/Web Services/Email & Messaging,93,9.4,1500000,1600000,18000000,No,,,, --
whitepages.com.au,/Reference/Business & Personal Listings,100,9.4,1500000,1500000,24000000,No,,,, --
seek.com.au,/Local/Jobs /Local/Regional Content/Oceania/Australia,100,9.4,1500000,1500000,120000000,No,,,, --
yellowpages.com.au,/Reference/Business & Personal Listings /Local/Regional Content/Oceania/Australia,100,9.4,1500000,1500000,23000000,No,,,, --
vic.gov.au,/Shopping/Customer Services /Local,100,9.3,1500000,1500000,55000000,No,,,, --
theage.com.au,/News & Current Events/Newspapers /Local/Regional Content/Oceania/Australia,100,9.3,1500000,1500000,73000000,Yes,300x250 728x90,,300x250 728x90,2M - 5M
wordpress.com,/Online Communities/Blogging Resources & Services /Games/Video Games,100,9.3,1500000,1500000,14000000,Yes,300x250 336x280 450x50 468x60 728x90,,300x250 336x280 468x60 728x90,100K - 500K
photobucket.com,/Photo & Video/Photo & Video Sharing /Online Communities,100,9.3,1500000,1500000,34000000,No,,,,undefined
adobe.com,/Computers & Electronics/Software/Audio & Multimedia /Computers & Electronics/Software/Graphics & Publishing,100,9.2,1400000,1400000,11000000,No,,,, --
apple.com,/Computers & Electronics/Software/Operating Systems/Mac /Computers & Electronics,100,8.7,1400000,1400000,18000000,No,,,, --
flickr.com,/Photo & Video/Photo & Video Sharing,100,8.6,1300000,1300000,54000000,No,,,, --
bbc.co.uk,/News & Current Events /Local/Regional Content/Western Europe/United Kingdom /Entertainment/Radio /Science,100,8.5,1300000,1300000,46000000,No,,,, --
anz.com,/Finance & Insurance/Banking & Personal Finance /Finance & Insurance,100,8.5,1300000,1300000,66000000,No,,,, --
nab.com.au,/Finance & Insurance/Banking & Personal Finance /Finance & Insurance/Credit & Lending/Credit Cards,100,8.4,1300000,1300000,74000000,No,,,, --
hotfrog.com.au,/Real Estate/Rental Listings & Referrals /Local/Regional Content/Oceania/Australia,100,7.8,1200000,1200000,5500000,No,,,, --
domain.com.au,/Real Estate /Local/Regional Content/Oceania/Australia,100,7.7,1200000,1200000,110000000,No,,,, --
shopping.com,/Shopping/Consumer Affairs & Product Reviews/Price Comparisons /Games/Video Games,100,7.7,1200000,1200000,6700000,No,,,,undefined
answers.com,/Reference/Dictionaries & Encyclopedias,100,7.1,1100000,1100000,4600000,No,,,,undefined
windows.com,/Computers & Electronics/Enterprise Technology /Computers & Electronics/Programming,100,7.1,1100000,1100000,5000000,No,,,, --
qld.gov.au,/Society/Government & Regulatory Bodies /Local/Regional Content/Oceania/Australia,100,7.1,1100000,1100000,41000000,No,,,, --
qantas.com.au,/Travel/Air Travel,100,7,1100000,1100000,42000000,No,,,, --
virginblue.com.au,/Travel/Air Travel,100,6.5,1000000,1000000,19000000,No,,,, --
optus.com.au,/Telecommunications/Mobile & Wireless/Mobile Phones /Telecommunications/Service Providers/ISPs,100,6.5,1000000,1000000,23000000,No,,,, --
whereis.com,/Local/Regional Content/Oceania/Australia /Reference/Maps & Geography,100,6.4,1000000,1000000,12000000,No,,,, --
anz.com.au,/Finance & Insurance/Banking & Personal Finance /Finance & Insurance/Credit & Lending/Credit Cards /Finance & Insurance/Investing,100,5.8,920000,920000,21000000,No,,,, --
tradingpost.com.au,/Shopping /Local/Regional Content/Oceania/Australia,100,5.8,920000,920000,55000000,No,,,, --
gumtree.com.au,/Real Estate/Rental Listings & Referrals /Local/Regional Content /Local/Classifieds,100,5.8,910000,910000,34000000,No,,,, --
jetstar.com,/Travel/Air Travel /Local/Regional Content/Southeast Asia/Vietnam,100,5.8,900000,900000,15000000,No,,,, --
bebo.com,/Online Communities/Social Networks /Entertainment,100,5.3,840000,840000,340000000,Yes,120x600 160x600 300x250 468x60 728x90,,120x600 160x600 300x250 468x60 728x90,500K - 1M
download.com,/Computers & Electronics/Computer Security/Antivirus & Malware /Computers & Electronics/Software,100,5.3,830000,830000,8300000,No,,,,undefined
carsales.com.au,/Automotive/Vehicle Shopping /Automotive/Vehicle Brands,100,5.3,830000,830000,120000000,No,,,, --
careerone.com.au,/Local/Regional Content/Oceania/Australia /Local/Jobs,100,5.3,830000,830000,21000000,No,,,, --
optuszoo.com.au,/Internet/Web Services/Email & Messaging /Telecommunications,100,5.3,820000,820000,60000000,No,,,, --
cpxinteractive.com,/Computers & Electronics/Software/Software Utilities /Lifestyles/Parenting & Family /Entertainment/Humor & Bizarre/Paranormal,100,5.2,820000,820000,5600000,No,,,,undefined
getyourcrush.com,/Society/Legal /Computers & Electronics/Computer Security,100,4.9,760000,760000,4200000,No,,,, --
custhelp.com,/Computers & Electronics/Enterprise Technology/CRM /Business/Management & Corporate Operations /Business/Advertising & Marketing/Marketing Services,100,4.9,760000,760000,6200000,No,,,, --
whirlpool.net.au,/Telecommunications/Service Providers/ISPs /Telecommunications/Mobile & Wireless,100,4.8,760000,760000,21000000,No,,,, --
wotif.com,/Travel/Hotels & Accommodations /Local/Regional Content/Oceania,100,4.8,760000,760000,34000000,No,,,, --
paypal.com,/Business/E-Commerce/Merchant Services & Payment Systems /Shopping/Shopping Portals & Search Engines,100,4.8,750000,750000,26000000,No,,,, --
telstra.com,/Telecommunications/Service Providers/ISPs /Telecommunications/Mobile & Wireless /Computers & Electronics,100,4.8,750000,750000,16000000,No,,,, --
yahoo.com.au,/Internet/Web Services/Search Engines /Shopping/Shopping Portals & Search Engines,100,4.8,750000,750000,6200000,No,,,, --
mininova.org,/Internet/File Sharing & Hosting,100,4.8,750000,750000,31000000,No,,,, --
partypoker.com,/Games/Cards & Casino Games,100,4.8,750000,750000,3800000,No,,,, --
telstra.com.au,/Telecommunications/Mobile & Wireless/Mobile Phones /Telecommunications /Society/Legal,100,4.7,740000,740000,23000000,No,,,, --
mycareer.com.au,/Local/Jobs /Local/Regional Content/Oceania/Australia,100,4.7,740000,740000,23000000,No,,,, --
go.com,/Internet/Web Portals /Sports,100,4.4,700000,700000,24000000,No,,,,undefined
centrelink.gov.au,/Finance & Insurance/Retirement & Pension /Local/Regional Content/Oceania/Australia,100,4.4,690000,690000,28000000,No,,,, --
wa.gov.au,/Local/Regional Content/Oceania/Australia /Society/Government & Regulatory Bodies,100,4.4,690000,690000,19000000,No,,,, --
